Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Frame
0.0026311874389648438,0,0,0.005635976791381836,0,0,0.004481077194213867,0,0,0.0009920597076416016,0,0,0.0038700103759765625,0,0,0.009768962860107422,0,0,0.007581949234008789,0,0,0.0018548965454101562,0,0,AnalysisData/frame1103.jpg
0.002434968948364258,0,0,0.0052149295806884766,0,0,0.003990888595581055,0,0,0.0014529228210449219,0,0,0.003609180450439453,0,0,0.009633064270019531,0,0,0.007879972457885742,0,0,0.0020630359649658203,0,0,AnalysisData/frame2531.jpg
0.0032639503479003906,0,0,0.005442142486572266,0,0,0.004406929016113281,0,0,0.0013201236724853516,0,0,0.0036699771881103516,0,0,0.010540008544921875,0,0,0.007588863372802734,0,0,0.002053976058959961,0,0,AnalysisData/frame1620.jpg
0.0031049251556396484,0,0,0.005858898162841797,0,0,0.0040819644927978516,0,0,0.0012600421905517578,0,0,0.003977060317993164,0,0,0.010070085525512695,0,0,0.007605075836181641,0,0,0.0019440650939941406,0,0,AnalysisData/frame1512.jpg
0.0029277801513671875,0,0,0.0048410892486572266,1,2,0.0045239925384521484,3,0,0.0013668537139892578,0,0,0.0040721893310546875,0,0,0.009428977966308594,1,0,0.007809877395629883,0,0,0.0019350051879882812,0,0,AnalysisData/frame499.jpg
0.004405021667480469,0,0,0.005925893783569336,0,0,0.0045359134674072266,0,0,0.001271963119506836,0,0,0.0037949085235595703,0,0,0.009701967239379883,0,0,0.007987022399902344,0,0,0.0020809173583984375,0,0,AnalysisData/frame1381.jpg
0.002892017364501953,0,0,0.005653858184814453,2,1,0.0044591426849365234,0,0,0.001238107681274414,0,0,0.0033631324768066406,0,0,0.009399890899658203,2,0,0.007479190826416016,0,0,0.0019450187683105469,0,0,AnalysisData/frame428.jpg
0.003406047821044922,0,0,0.005365848541259766,2,3,0.0045511722564697266,3,1,0.0012409687042236328,0,0,0.003919124603271484,0,0,0.009701013565063477,2,2,0.007687091827392578,0,0,0.0019669532775878906,0,0,AnalysisData/frame2386.jpg
0.002858877182006836,0,0,0.004824161529541016,2,1,0.004709005355834961,2,0,0.0008618831634521484,0,0,0.003201007843017578,0,0,0.009330034255981445,2,0,0.0077130794525146484,0,0,0.002042055130004883,0,0,AnalysisData/frame2360.jpg
0.003186941146850586,0,0,0.005238056182861328,2,0,0.004384040832519531,0,0,0.0012979507446289062,0,0,0.0035200119018554688,0,0,0.0099029541015625,2,0,0.007539033889770508,0,0,0.002370119094848633,0,0,AnalysisData/frame1990.jpg
0.00420689582824707,0,0,0.0055730342864990234,0,0,0.004442930221557617,0,0,0.0013208389282226562,0,0,0.0036439895629882812,0,0,0.009833097457885742,0,0,0.007550954818725586,0,0,0.001859903335571289,0,0,AnalysisData/frame3038.jpg
0.003078937530517578,0,0,0.005268096923828125,0,0,0.004264116287231445,0,0,0.0013320446014404297,0,0,0.004091024398803711,0,0,0.00932002067565918,0,0,0.00797581672668457,0,0,0.0018901824951171875,0,0,AnalysisData/frame2492.jpg
0.0024280548095703125,0,0,0.005395174026489258,0,0,0.0043408870697021484,0,0,0.0014939308166503906,0,0,0.0033991336822509766,0,0,0.00925302505493164,0,0,0.008231878280639648,0,0,0.002017974853515625,0,0,AnalysisData/frame912.jpg
0.003164052963256836,0,0,0.005445957183837891,0,0,0.004370927810668945,0,0,0.0013208389282226562,0,0,0.003751039505004883,0,0,0.009699821472167969,0,0,0.007914066314697266,0,0,0.001447916030883789,0,0,AnalysisData/frame2086.jpg
0.0029048919677734375,0,0,0.005890846252441406,0,0,0.004910945892333984,0,0,0.0013170242309570312,0,0,0.003359079360961914,0,0,0.009889841079711914,0,0,0.008215904235839844,0,0,0.0021381378173828125,0,0,AnalysisData/frame2138.jpg
0.0027899742126464844,0,0,0.005204916000366211,0,0,0.004287004470825195,0,0,0.0008208751678466797,0,0,0.003679037094116211,0,0,0.010113000869750977,0,0,0.008067846298217773,0,0,0.001931905746459961,0,0,AnalysisData/frame2824.jpg
0.003451108932495117,0,0,0.005769014358520508,1,3,0.004342079162597656,4,0,0.0012869834899902344,0,0,0.004108905792236328,0,0,0.009495019912719727,1,0,0.007445812225341797,0,0,0.001867055892944336,0,0,AnalysisData/frame539.jpg
0.0028939247131347656,0,0,0.005579948425292969,0,0,0.00406193733215332,0,0,0.0013060569763183594,0,0,0.0038518905639648438,0,0,0.01034998893737793,0,0,0.008082866668701172,0,0,0.0018689632415771484,0,0,AnalysisData/frame369.jpg
0.0028510093688964844,0,0,0.00572514533996582,0,0,0.004500150680541992,0,0,0.0012600421905517578,0,0,0.003782987594604492,0,0,0.009361982345581055,0,0,0.0077991485595703125,0,0,0.0020399093627929688,0,0,AnalysisData/frame931.jpg
0.003495931625366211,0,0,0.005626201629638672,0,0,0.004026889801025391,0,0,0.0013530254364013672,0,0,0.0036079883575439453,0,0,0.00973200798034668,0,0,0.0076351165771484375,0,0,0.0025260448455810547,0,0,AnalysisData/frame3110.jpg
0.0037729740142822266,0,0,0.006028890609741211,1,0,0.004477977752685547,0,0,0.001051187515258789,0,0,0.0035321712493896484,0,0,0.009643077850341797,1,0,0.007837057113647461,0,0,0.001928091049194336,0,0,AnalysisData/frame2328.jpg
0.002843141555786133,0,0,0.005671024322509766,0,0,0.0043947696685791016,0,0,0.001313924789428711,0,0,0.003859996795654297,0,0,0.009829044342041016,0,0,0.008111953735351562,0,0,0.0019440650939941406,0,0,AnalysisData/frame2451.jpg
0.0029249191284179688,0,0,0.005005836486816406,0,0,0.0040400028228759766,0,0,0.001374959945678711,0,0,0.0032160282135009766,0,0,0.009405851364135742,0,0,0.007923126220703125,0,0,0.0015549659729003906,0,0,AnalysisData/frame1075.jpg
0.002393960952758789,0,0,0.00541996955871582,1,1,0.004608869552612305,2,0,0.0013129711151123047,0,0,0.0036759376525878906,0,0,0.010002851486206055,1,0,0.007837057113647461,0,0,0.0018610954284667969,0,0,AnalysisData/frame2301.jpg
0.0029430389404296875,0,0,0.006170034408569336,0,0,0.004326820373535156,0,0,0.0011730194091796875,0,0,0.003942966461181641,0,0,0.009672880172729492,0,0,0.007647991180419922,0,0,0.0018858909606933594,0,0,AnalysisData/frame1002.jpg
0.0029129981994628906,0,0,0.005522966384887695,1,0,0.004595041275024414,1,0,0.001238107681274414,0,0,0.004010915756225586,0,0,0.009685993194580078,1,0,0.007759809494018555,0,0,0.0015490055084228516,0,0,AnalysisData/frame2299.jpg
0.0031011104583740234,0,0,0.005215883255004883,0,0,0.00413203239440918,0,0,0.0018389225006103516,0,0,0.003823995590209961,0,0,0.009900093078613281,0,0,0.008204936981201172,0,0,0.002557039260864258,0,0,AnalysisData/frame2992.jpg
0.0031859874725341797,0,0,0.0054819583892822266,0,0,0.004183053970336914,0,0,0.0013129711151123047,0,0,0.003946065902709961,0,0,0.009114980697631836,0,0,0.007789134979248047,0,0,0.0020530223846435547,0,0,AnalysisData/frame1367.jpg
0.003751039505004883,0,0,0.0050928592681884766,0,0,0.0044689178466796875,0,0,0.0013079643249511719,0,0,0.004008769989013672,0,0,0.010231971740722656,0,0,0.008030891418457031,0,0,0.0020570755004882812,0,0,AnalysisData/frame2203.jpg
0.0028867721557617188,0,0,0.005301952362060547,0,0,0.003972768783569336,0,0,0.0012760162353515625,0,0,0.003476858139038086,0,0,0.009454011917114258,0,0,0.008497953414916992,0,0,0.0018889904022216797,0,0,AnalysisData/frame2044.jpg
0.0028769969940185547,0,0,0.005666971206665039,0,0,0.00457000732421875,0,0,0.0013098716735839844,0,0,0.003859996795654297,0,0,0.009860038757324219,0,0,0.00585484504699707,0,0,0.0016908645629882812,0,0,AnalysisData/frame779.jpg
0.002850055694580078,0,0,0.0057489871978759766,0,0,0.0043430328369140625,0,0,0.0012450218200683594,0,0,0.003339052200317383,0,0,0.00964808464050293,0,0,0.007714033126831055,0,0,0.001909017562866211,0,0,AnalysisData/frame1173.jpg
0.0033528804779052734,0,0,0.005751848220825195,0,0,0.004438161849975586,0,0,0.0013370513916015625,0,0,0.003490924835205078,0,0,0.009811878204345703,0,0,0.007943153381347656,0,0,0.0020029544830322266,0,0,AnalysisData/frame93.jpg
0.0028531551361083984,0,0,0.00551295280456543,0,0,0.004822969436645508,0,0,0.0013310909271240234,0,0,0.003403186798095703,0,0,0.00940394401550293,0,0,0.008234977722167969,0,0,0.0020360946655273438,0,0,AnalysisData/frame1797.jpg
0.002846956253051758,0,0,0.0056362152099609375,1,2,0.003815889358520508,3,1,0.0013170242309570312,1,0,0.0039479732513427734,0,0,0.01203298568725586,1,1,0.008985042572021484,0,0,0.0021119117736816406,0,0,AnalysisData/frame575.jpg
0.002859830856323242,0,0,0.00515294075012207,2,0,0.004330873489379883,0,0,0.0013349056243896484,0,0,0.003871917724609375,0,0,0.010298013687133789,2,0,0.008148193359375,0,0,0.0018620491027832031,0,0,AnalysisData/frame1672.jpg
0.0035300254821777344,0,0,0.005269050598144531,2,0,0.004395961761474609,1,0,0.0013010501861572266,0,0,0.003409862518310547,0,0,0.01049184799194336,2,0,0.008118152618408203,0,0,0.00186920166015625,0,0,AnalysisData/frame2413.jpg
0.003384113311767578,0,0,0.005548000335693359,0,0,0.0048029422760009766,0,0,0.001230001449584961,0,0,0.003823995590209961,0,0,0.009974956512451172,0,0,0.0077588558197021484,0,0,0.0019690990447998047,0,0,AnalysisData/frame1903.jpg
0.0025169849395751953,0,0,0.005648136138916016,1,0,0.0049059391021728516,0,0,0.0012679100036621094,0,0,0.0034329891204833984,0,0,0.010635137557983398,1,0,0.006479024887084961,0,0,0.002110004425048828,0,0,AnalysisData/frame1840.jpg
0.0029239654541015625,0,0,0.005049943923950195,0,0,0.0044629573822021484,0,0,0.0013020038604736328,0,0,0.0038220882415771484,0,0,0.01031804084777832,0,0,0.007822036743164062,0,0,0.0019941329956054688,0,0,AnalysisData/frame770.jpg
0.003920078277587891,0,0,0.005334138870239258,0,0,0.00462794303894043,0,0,0.001338958740234375,0,0,0.0038809776306152344,0,0,0.009876012802124023,0,0,0.008208990097045898,0,0,0.0018639564514160156,0,0,AnalysisData/frame2521.jpg
0.0031468868255615234,0,0,0.005939006805419922,0,0,0.004366874694824219,0,0,0.0012619495391845703,0,0,0.0038170814514160156,0,0,0.010039091110229492,0,0,0.008142948150634766,0,0,0.0019309520721435547,0,0,AnalysisData/frame716.jpg
0.0037450790405273438,0,0,0.0053479671478271484,2,1,0.004336833953857422,2,0,0.001260995864868164,0,0,0.0038750171661376953,0,0,0.010668039321899414,2,0,0.00816202163696289,0,0,0.0018808841705322266,0,0,AnalysisData/frame2359.jpg
0.0028650760650634766,0,0,0.0062580108642578125,0,0,0.004333019256591797,0,0,0.0013060569763183594,0,0,0.003556966781616211,0,0,0.010584115982055664,0,0,0.007948875427246094,0,0,0.0020401477813720703,0,0,AnalysisData/frame2202.jpg
0.003078937530517578,0,0,0.005750179290771484,0,0,0.004456043243408203,0,0,0.001188039779663086,0,0,0.0038118362426757812,0,0,0.01022791862487793,0,0,0.008085012435913086,0,0,0.001547098159790039,0,0,AnalysisData/frame2465.jpg
0.004622936248779297,0,0,0.005824089050292969,1,3,0.004647016525268555,5,1,0.001302957534790039,0,0,0.003426074981689453,0,0,0.010409832000732422,1,2,0.007648944854736328,0,1,0.0018970966339111328,0,0,AnalysisData/frame2777.jpg
0.0029001235961914062,0,0,0.00563502311706543,0,0,0.004270076751708984,0,0,0.0013270378112792969,0,0,0.003760814666748047,0,0,0.010072946548461914,0,0,0.007678985595703125,0,0,0.0020639896392822266,0,0,AnalysisData/frame27.jpg
0.002955913543701172,0,0,0.005243062973022461,2,2,0.004029035568237305,3,1,0.0012760162353515625,0,0,0.0036149024963378906,0,0,0.010233879089355469,2,1,0.007662057876586914,0,1,0.001878976821899414,0,0,AnalysisData/frame865.jpg
0.0036590099334716797,0,0,0.005759000778198242,0,0,0.004531145095825195,0,0,0.0013120174407958984,0,0,0.003893136978149414,0,0,0.011171102523803711,0,0,0.008018970489501953,0,0,0.0019731521606445312,0,0,AnalysisData/frame2170.jpg
0.002947092056274414,0,0,0.005799055099487305,2,1,0.004348039627075195,0,0,0.0012481212615966797,0,0,0.003981828689575195,0,0,0.009944915771484375,2,0,0.008153915405273438,0,0,0.0018639564514160156,0,0,AnalysisData/frame245.jpg
0.003008127212524414,0,0,0.005702018737792969,0,0,0.004045963287353516,0,0,0.0012600421905517578,0,0,0.0036780834197998047,0,0,0.010574817657470703,0,0,0.008178949356079102,0,0,0.0020818710327148438,0,0,AnalysisData/frame2914.jpg
0.004330158233642578,0,0,0.005475044250488281,0,0,0.004411935806274414,0,0,0.0013420581817626953,0,0,0.004076957702636719,0,0,0.010153055191040039,0,0,0.0078089237213134766,0,0,0.0018579959869384766,0,0,AnalysisData/frame2640.jpg
0.002916097640991211,0,0,0.005647897720336914,2,0,0.004426002502441406,0,0,0.0012798309326171875,0,0,0.003936052322387695,0,0,0.010514020919799805,2,0,0.008127927780151367,0,0,0.0018661022186279297,0,0,AnalysisData/frame1981.jpg
0.003000974655151367,0,0,0.004725933074951172,0,0,0.004551887512207031,0,0,0.0013170242309570312,0,0,0.0037429332733154297,0,0,0.010679960250854492,0,0,0.008240938186645508,0,0,0.0016140937805175781,0,0,AnalysisData/frame2226.jpg
0.005059957504272461,0,0,0.005803108215332031,0,0,0.004364967346191406,0,0,0.0013060569763183594,0,0,0.003618001937866211,0,0,0.008984088897705078,0,0,0.009433984756469727,0,0,0.0019440650939941406,0,0,AnalysisData/frame2205.jpg
0.003248929977416992,0,0,0.005209922790527344,0,0,0.00440216064453125,0,0,0.00131988525390625,0,0,0.003628969192504883,0,0,0.01099395751953125,0,0,0.007661104202270508,0,0,0.001967191696166992,0,0,AnalysisData/frame970.jpg
0.0032918453216552734,0,0,0.00556492805480957,0,0,0.004351139068603516,0,0,0.001293182373046875,0,0,0.003657102584838867,0,0,0.010443925857543945,0,0,0.0075800418853759766,0,0,0.0019261837005615234,0,0,AnalysisData/frame3058.jpg
0.0028460025787353516,0,0,0.005366086959838867,2,1,0.0040950775146484375,0,0,0.0013060569763183594,0,0,0.0035660266876220703,0,0,0.012195110321044922,2,0,0.007520914077758789,0,0,0.0024890899658203125,0,0,AnalysisData/frame440.jpg
0.0031960010528564453,0,0,0.005346059799194336,1,1,0.004409074783325195,2,0,0.0013570785522460938,0,0,0.003826141357421875,0,0,0.009857892990112305,1,0,0.007882118225097656,0,0,0.0019259452819824219,0,0,AnalysisData/frame2272.jpg
0.0029189586639404297,0,0,0.00556182861328125,0,0,0.004024028778076172,0,0,0.0013949871063232422,0,0,0.004004955291748047,0,0,0.010462045669555664,0,0,0.008129119873046875,0,0,0.00156402587890625,0,0,AnalysisData/frame2441.jpg
0.004068851470947266,0,0,0.0052030086517333984,0,0,0.004456996917724609,0,0,0.001291036605834961,0,0,0.004271984100341797,0,0,0.009755849838256836,0,0,0.008203983306884766,0,0,0.0021309852600097656,0,0,AnalysisData/frame2208.jpg
0.002928018569946289,0,0,0.005480051040649414,1,1,0.005001068115234375,4,1,0.0012650489807128906,0,0,0.003963947296142578,0,0,0.010177135467529297,1,1,0.007565975189208984,0,1,0.0018970966339111328,0,0,AnalysisData/frame2776.jpg
0.0029408931732177734,0,0,0.005499124526977539,0,0,0.004097938537597656,0,0,0.0012729167938232422,0,0,0.0040628910064697266,0,0,0.010289907455444336,0,0,0.008172988891601562,0,0,0.001878976821899414,0,0,AnalysisData/frame1318.jpg
