Single Channel Segmentation,Single Channel Segmentation_DoG,Single Channel Segmentation_Lap,Grid Single Channel Scanline,Grid Single Channel Scanline_DoG,Grid Single Channel Scanline_Lap,Vertical Single Channel Scanline,Vertical Single Channel Scanline_DoG,Vertical Single Channel Scanline_Lap,Horizontal Single Channel Scanline,Horizontal Single Channel Scanline_DoG,Horizontal Single Channel Scanline_Lap,RGB Channel Segmentation,RGB Channel Segmentation_DoG,RGB Channel Segmentation_Lap,Grid RGB Channel Scanline,Grid RGB Channel Scanline_DoG,Grid RGB Channel Scanline_Lap,Vertical RGB Channel Scanline,Vertical RGB Channel Scanline_DoG,Vertical RGB Channel Scanline_Lap,Horizontal RGB Channel Scanline,Horizontal RGB Channel Scanline_DoG,Horizontal RGB Channel Scanline_Lap,Frame
0.002895832061767578,0,0,0.0055980682373046875,0,0,0.0044269561767578125,0,0,0.0012359619140625,0,0,0.006469011306762695,0,0,0.009155988693237305,0,0,0.007497072219848633,0,0,0.001806020736694336,0,0,AnalysisData/frame1063.jpg
0.0029408931732177734,0,0,0.005913972854614258,0,0,0.004328012466430664,0,0,0.0012850761413574219,0,0,0.006927013397216797,0,0,0.00931406021118164,0,0,0.007178068161010742,0,0,0.0019061565399169922,0,0,AnalysisData/frame1363.jpg
0.002928018569946289,0,0,0.005663871765136719,0,0,0.004305839538574219,0,0,0.0012309551239013672,0,0,0.0064220428466796875,0,0,0.00925588607788086,0,0,0.00721287727355957,0,0,0.001753091812133789,0,0,AnalysisData/frame1864.jpg
0.002911090850830078,0,0,0.005584001541137695,1,1,0.0043561458587646484,2,0,0.0011742115020751953,0,0,0.0065190792083740234,0,0,0.00940704345703125,1,0,0.007191896438598633,0,0,0.0018019676208496094,0,0,AnalysisData/frame2272.jpg
0.002902984619140625,0,0,0.005563974380493164,1,0,0.004320859909057617,2,0,0.0014200210571289062,0,0,0.006663084030151367,0,0,0.009414911270141602,1,0,0.007080078125,0,0,0.0017209053039550781,0,0,AnalysisData/frame603.jpg
0.0028820037841796875,0,0,0.0057070255279541016,1,0,0.004312038421630859,0,0,0.0012640953063964844,0,0,0.0066928863525390625,0,0,0.009338140487670898,1,0,0.007172107696533203,0,0,0.0017731189727783203,0,0,AnalysisData/frame130.jpg
0.002897977828979492,0,0,0.0054531097412109375,0,0,0.00439906120300293,0,0,0.00121307373046875,0,0,0.007071971893310547,0,0,0.009351968765258789,0,0,0.0074269771575927734,0,0,0.0017991065979003906,0,0,AnalysisData/frame2537.jpg
0.003139972686767578,0,0,0.004483938217163086,0,0,0.003403902053833008,0,0,0.0012331008911132812,0,0,1.0942249298095703,0,0,0.008747100830078125,0,0,0.006618022918701172,0,0,0.0018808841705322266,0,0,AnalysisData/frame707.jpg
0.0029230117797851562,0,0,0.005619049072265625,0,0,0.0049359798431396484,0,0,0.0011849403381347656,0,0,0.00672602653503418,0,0,0.008813858032226562,0,0,0.007345914840698242,0,0,0.0017588138580322266,0,0,AnalysisData/frame2955.jpg
0.0028820037841796875,0,0,0.00470280647277832,0,0,0.003484010696411133,0,0,0.0013151168823242188,0,0,0.007279872894287109,0,0,0.008342981338500977,0,0,0.006626129150390625,0,0,0.0020079612731933594,0,0,AnalysisData/frame1139.jpg
0.002958059310913086,0,0,0.005610942840576172,1,4,0.004356861114501953,8,1,0.0011608600616455078,1,0,0.006825923919677734,0,0,0.009375810623168945,1,2,0.007733821868896484,0,1,0.0018150806427001953,0,0,AnalysisData/frame196.jpg
0.002888917922973633,0,0,0.004698991775512695,0,0,0.0034999847412109375,0,0,0.0011868476867675781,0,0,0.0066471099853515625,0,0,0.008459091186523438,0,0,0.0069959163665771484,0,0,0.00177001953125,0,0,AnalysisData/frame1001.jpg
0.0030510425567626953,0,0,0.0056188106536865234,2,2,0.004610776901245117,0,1,0.001216888427734375,0,0,0.006807088851928711,0,0,0.009176015853881836,2,2,0.007348060607910156,0,0,0.0017399787902832031,0,0,AnalysisData/frame1644.jpg
0.003184080123901367,0,0,0.005546092987060547,0,0,0.004397153854370117,0,0,0.0012669563293457031,0,0,0.006545066833496094,0,0,0.008955955505371094,0,0,0.007604837417602539,0,0,0.0018270015716552734,0,0,AnalysisData/frame2732.jpg
0.0030059814453125,0,0,0.0056459903717041016,0,0,0.004393100738525391,0,0,0.001837015151977539,0,0,0.006762027740478516,0,0,0.00881195068359375,0,0,0.007225990295410156,0,0,0.0017881393432617188,0,0,AnalysisData/frame319.jpg
0.003000020980834961,0,0,0.005424976348876953,0,0,0.0042650699615478516,0,0,0.001215219497680664,0,0,0.007524013519287109,0,0,0.009102106094360352,0,0,0.007191896438598633,0,0,0.0017352104187011719,0,0,AnalysisData/frame1337.jpg
0.0030460357666015625,0,0,0.005468845367431641,1,1,0.004251956939697266,0,0,0.0011949539184570312,0,0,0.006543159484863281,0,0,0.009287118911743164,1,0,0.007142066955566406,0,0,0.0017461776733398438,0,0,AnalysisData/frame78.jpg
0.0029408931732177734,0,0,0.0056569576263427734,2,2,0.004266023635864258,0,1,0.0013079643249511719,0,0,0.006863832473754883,0,0,0.009356021881103516,2,2,0.007100105285644531,0,0,0.0017199516296386719,0,0,AnalysisData/frame238.jpg
0.0028808116912841797,0,0,0.0055389404296875,0,0,0.004224061965942383,0,0,0.001316070556640625,0,0,0.006803989410400391,0,0,0.008913993835449219,0,0,0.00707697868347168,0,0,0.0018210411071777344,0,0,AnalysisData/frame1483.jpg
0.00292205810546875,0,0,0.006911039352416992,0,0,0.004347801208496094,0,0,0.001233816146850586,0,0,0.006681919097900391,0,0,0.00886082649230957,0,0,0.007246971130371094,0,0,0.0018639564514160156,0,0,AnalysisData/frame2063.jpg
0.002972126007080078,0,0,0.0054628849029541016,1,1,0.004402875900268555,0,0,0.0011899471282958984,0,0,0.006775856018066406,0,0,0.010123968124389648,1,1,0.008666038513183594,0,0,0.00174713134765625,0,0,AnalysisData/frame450.jpg
0.003039121627807617,0,0,0.005499124526977539,0,0,0.004317045211791992,0,0,0.0014739036560058594,0,0,0.0067369937896728516,0,0,0.008885860443115234,0,0,0.007428884506225586,0,0,0.0019321441650390625,0,0,AnalysisData/frame1164.jpg
0.0030670166015625,0,0,0.005534172058105469,0,0,0.00453495979309082,0,0,0.0012431144714355469,0,0,0.006969928741455078,0,0,0.010539054870605469,0,0,0.007259845733642578,0,0,0.00177001953125,0,0,AnalysisData/frame1489.jpg
0.003059864044189453,0,0,0.005560159683227539,1,1,0.004431009292602539,3,0,0.0011630058288574219,0,0,0.0067980289459228516,0,0,0.008794069290161133,1,1,0.007111787796020508,0,0,0.0017559528350830078,0,0,AnalysisData/frame2859.jpg
0.0029528141021728516,0,0,0.0056111812591552734,2,3,0.004320859909057617,3,1,0.0012891292572021484,0,0,0.006587982177734375,0,0,0.010164022445678711,2,2,0.008707046508789062,0,0,0.0021440982818603516,0,0,AnalysisData/frame2387.jpg
0.002936124801635742,0,0,0.005731821060180664,0,0,0.0042989253997802734,0,0,0.0012040138244628906,0,0,0.0066149234771728516,0,0,0.009058952331542969,0,0,0.007508993148803711,0,0,0.0018939971923828125,0,0,AnalysisData/frame1295.jpg
0.0029888153076171875,0,0,0.0053899288177490234,0,0,0.00427699089050293,0,0,0.0012180805206298828,0,0,0.006556034088134766,0,0,0.009002923965454102,0,0,0.007257938385009766,0,0,0.002042055130004883,0,0,AnalysisData/frame1113.jpg
0.002892017364501953,0,0,0.0056040287017822266,2,1,0.004511833190917969,0,0,0.0012769699096679688,0,0,0.006661891937255859,0,0,0.009948015213012695,2,0,0.007195949554443359,0,0,0.0019378662109375,0,0,AnalysisData/frame1658.jpg
0.0029649734497070312,0,0,0.00595402717590332,1,1,0.004246950149536133,3,0,0.001194000244140625,0,0,19.99898099899292,0,0,0.016799211502075195,1,0,0.008331060409545898,0,0,0.0018830299377441406,0,0,AnalysisData/frame595.jpg
0.002996206283569336,0,0,0.005434989929199219,2,3,0.00444793701171875,4,0,0.0011758804321289062,0,0,0.0070111751556396484,0,0,0.009022951126098633,2,2,0.007297039031982422,0,1,0.0018029212951660156,0,0,AnalysisData/frame877.jpg
0.0029129981994628906,0,0,0.005942106246948242,1,2,0.0042269229888916016,3,0,0.0012500286102294922,0,0,0.006741046905517578,0,0,0.009203910827636719,1,1,0.007421970367431641,0,0,0.001764059066772461,0,0,AnalysisData/frame628.jpg
0.0029959678649902344,0,0,0.005438089370727539,0,0,0.004321098327636719,0,0,0.0012180805206298828,0,0,0.006710052490234375,0,0,0.008817911148071289,0,0,0.007139921188354492,0,0,0.0017240047454833984,0,0,AnalysisData/frame1063.jpg
0.0029480457305908203,0,0,0.005452871322631836,0,0,0.004405021667480469,0,0,0.001210927963256836,0,0,0.0069768428802490234,0,0,0.009009838104248047,0,0,0.007153987884521484,0,0,0.0018460750579833984,0,0,AnalysisData/frame1363.jpg
0.0028960704803466797,0,0,0.005667924880981445,0,0,0.0043528079986572266,0,0,0.0012519359588623047,0,0,0.0064580440521240234,0,0,0.009001970291137695,0,0,0.0072100162506103516,0,0,0.0017938613891601562,0,0,AnalysisData/frame1864.jpg
0.0031280517578125,0,0,0.005677938461303711,1,1,0.004486083984375,2,0,0.001230001449584961,0,0,0.007381916046142578,0,0,0.009391069412231445,1,0,0.0072021484375,0,0,0.0018548965454101562,0,0,AnalysisData/frame2272.jpg
0.0029969215393066406,0,0,0.005655050277709961,1,0,0.0043261051177978516,2,0,0.0012660026550292969,0,0,0.006684064865112305,0,0,0.009823083877563477,1,0,0.0074460506439208984,0,0,0.0018260478973388672,0,0,AnalysisData/frame603.jpg
0.0029001235961914062,0,0,0.005613088607788086,1,0,0.0050280094146728516,0,0,0.0012750625610351562,0,0,0.00843191146850586,0,0,0.009022951126098633,1,0,0.007291078567504883,0,0,0.0018029212951660156,0,0,AnalysisData/frame130.jpg
0.0030488967895507812,0,0,0.0055789947509765625,0,0,0.004316806793212891,0,0,0.0012080669403076172,0,0,0.006783008575439453,0,0,0.008826971054077148,0,0,0.007336139678955078,0,0,0.0018641948699951172,0,0,AnalysisData/frame2537.jpg
0.002980947494506836,0,0,0.0060880184173583984,1,1,0.004235029220581055,0,0,0.0012700557708740234,0,0,0.0066890716552734375,0,0,0.009143829345703125,1,0,0.007158994674682617,0,0,0.0018711090087890625,0,0,AnalysisData/frame37.jpg
0.003385782241821289,0,0,0.006101131439208984,0,0,0.004539012908935547,0,0,0.0013060569763183594,0,0,0.007028102874755859,0,0,0.008960962295532227,0,0,0.0074329376220703125,0,0,0.0019230842590332031,0,0,AnalysisData/frame1260.jpg
0.0029790401458740234,0,0,0.0056951045989990234,2,1,0.004477024078369141,0,0,0.0016219615936279297,0,0,0.006718873977661133,0,0,0.009321928024291992,2,0,0.0070989131927490234,0,0,0.0017120838165283203,0,0,AnalysisData/frame425.jpg
0.002974987030029297,0,0,0.005732059478759766,0,0,0.004227876663208008,0,0,0.0013270378112792969,0,0,0.006758928298950195,0,0,0.009171009063720703,0,0,0.007358074188232422,0,0,0.0018351078033447266,0,0,AnalysisData/frame1434.jpg
0.003220796585083008,0,0,0.0056989192962646484,1,1,0.004467010498046875,3,0,0.0012819766998291016,0,0,0.0067768096923828125,0,0,0.008760929107666016,1,1,0.007085084915161133,0,0,0.0019028186798095703,0,0,AnalysisData/frame620.jpg
0.003268003463745117,0,0,0.0055620670318603516,0,0,0.004524946212768555,0,0,0.001210927963256836,0,0,0.88006591796875,0,0,0.008738994598388672,0,0,0.007113933563232422,0,0,2.8693199157714844,0,0,AnalysisData/frame707.jpg
